X,Y,Place_Count,Place_Within_Tolerance,Place_Recognized_as_PRM-1,Place_Pos_X,Place_Pos_Y,Place_Euclidean_Distance,Remove_Count,Remove_Within_Tolerance,Remove_Recognized_as_PRM-1,Remove_Pos_X,Remove_Pos_Y,Remove_Euclidean_Distance
2.5,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
2.5,5,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
12.5,45,5,5,5,11.439459398097455,43.16667993011384,2.783004424201154,5,5,5,11.282725811326317,42.862553846499495,3.1210764903690027
12.5,50,5,5,5,10.28532624369548,44.988356548760436,6.099858457191727,5,5,5,10.194432956969825,45.14997887537071,6.000420122841144
17.5,0,5,5,5,13.368911388297516,7.593722862038007,8.610043442,5,5,5,13.369836619695755,7.479973792606765,8.514721047008523
17.5,5,5,5,5,15.337176258911551,12.16507925120192,7.3074956243137565,5,5,5,15.306953697418933,12.134517272927352,7.290735940062474
17.5,10,5,5,5,16.32406866082152,14.565033114740979,4.527850811186828,5,5,5,16.296934065273643,14.591847395614195,4.563182152082924
17.5,15,5,5,2,17.511450890422672,17.94410236680427,2.611292191073866,5,5,4,17.559491695549102,17.89301098581803,2.5509317910500413
17.5,20,5,5,2,17.742389477769372,21.794722930523008,1.4398393446967461,6,5,4,21.051802705973824,15.265353116348244,5.922646185176779
17.5,25,6,5,2,21.04175113706297,28.164688448641183,4.037004083532895,6,5,2,13.06636662731269,27.76797798133089,5.562803668178428
17.5,30,5,5,5,17.681004442953924,29.339752151856665,1.1400363048240711,5,5,5,17.684937549007618,29.337245446401823,1.1409312334305963
17.5,35,5,5,5,17.105611828912323,33.646376762649865,2.0159370757475195,5,5,5,17.05507157870058,33.63492465186696,2.051186581037002
17.5,40,5,5,5,16.11338558615942,36.081976276451776,4.753100641308198,5,5,5,16.166966236526473,36.218366584580295,4.606807739821935
17.5,45,5,4,5,18.81154042709403,40.68499365777094,4.768393291943253,4,4,4,15.711352893982873,39.58636194345062,6.285222545753113
17.5,50,5,5,5,13.197815178506023,43.29100045983004,8.635351208041435,5,5,5,13.360218677798226,43.60641214351838,8.283620159448848
22.5,0,5,5,1,25.71008257935815,-3.516107769,4.706211972380083,5,5,1,25.810950601492088,-3.73123211,4.941288486713861
22.5,5,5,5,5,19.28538630626281,11.319455173294548,7.0421038888311545,5,5,5,19.164671395143362,11.51616539173541,7.272846095392426
22.5,10,5,5,5,20.317285931146845,14.822233751676682,5.224906597,5,5,5,20.18501520902131,15.028893934121092,5.470264654016305
22.5,15,5,5,5,21.743946194509824,18.326888102274864,3.2257643879586966,6,5,5,21.372752546039532,13.146092843083204,2.839626954234249
22.5,20,5,5,5,22.978745893899998,21.626384088394154,1.2323637817270008,5,5,5,22.99333500366908,21.558246608968222,1.1631477243362789
22.5,25,5,5,5,23.536703393074053,25.277915397035066,0.4534473550518234,5,5,5,23.53956294075035,25.282673344014086,0.45495178105589584
22.5,30,5,5,5,22.95542883080892,29.335183392713283,1.074586073851168,5,5,5,22.975953057832555,29.393821733680873,1.0137960088075184
22.5,35,5,5,5,22.00293161480113,33.220177267381544,2.4403250167637593,5,5,5,22.187598943327703,33.44987223,2.1530150938864656
22.5,40,5,5,5,21.04175105886201,36.55574399833583,4.360584010201691,5,5,5,20.992619492760987,36.504030078694925,4.429405629427591
22.5,45,5,5,5,20.198957276722364,40.523144556590026,5.674483932,5,5,5,19.690119220744883,39.67423623493105,6.664207201318851
22.5,50,5,4,4,19.667817937744296,44.79968567435716,6.568363133572189,5,5,3,21.875718722469877,48.23137148187663,2.4903442123788344
27.5,0,5,5,0,31.289725702705123,-4.757823879,6.064445335022751,5,5,0,31.367209342409915,-4.859331439,6.191544562373798
27.5,5,5,5,0,31.680175628725312,-0.136605384,6.593303929919851,5,5,0,31.440838690775315,0.3077113626222866,6.090369998953059
27.5,10,5,5,3,28.223313255327014,11.16535495313218,0.7752253628612172,5,5,4,26.581906484723067,13.77547494,3.701140224830773
27.5,15,5,5,5,27.399715262403724,18.610121707673308,3.2856171553888744,5,5,5,27.450363850175147,18.58603817616653,3.2515944376797363
27.5,20,5,5,5,27.75438904259024,21.752678888489122,1.3961329124570703,5,5,5,27.63394089690063,21.819184505831977,1.493752238216013
27.5,25,5,5,5,28.422377046684467,25.09765858501246,0.4419697856705418,6,5,6,20.505306767747708,22.989153716116217,7.968158199768315
27.5,30,5,5,5,27.84451409418417,29.33150034705556,1.0986193865087774,5,5,5,27.75293636504465,29.249960941847046,1.2012672483613922
27.5,35,5,5,5,27.38076313510482,32.53110472939661,2.957678437814824,5,5,5,27.62386088198132,32.781672032591516,2.661268457826276
27.5,40,5,5,4,27.09643968979733,37.73918307076887,2.8437791804387826,5,5,4,27.29913621,37.973754,2.5550053718525523
27.5,45,6,5,2,31.941661886076414,47.25806734670124,4.267409087,5,5,1,29.318849960172155,47.10073044372761,2.092386022614754
27.5,50,5,5,0,31.301634114426548,54.993910269773366,5.599506457661163,5,5,0,31.142670770313806,54.76815830887748,5.323406092713329
32.5,0,5,5,0,34.22087887342978,-2.486790283,3.096760821662875,6,5,2,34.54820878231842,3.030866718614059,3.0031264322860767
32.5,5,5,5,1,34.76706874210045,2.372162383,3.456431515878478,5,5,1,34.733996862739914,2.504434996796494,3.3247920890216274
32.5,10,6,5,3,33.40852953762799,14.280046200071903,3.8922935385555584,5,5,4,34.64676784099385,9.229405224494581,1.939789391241576
32.5,15,5,5,3,34.097959560314465,14.413483956364578,1.4032594871844348,5,5,4,34.201580888736075,14.391486271892003,1.4935127700193425
32.5,20,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
32.5,25,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
32.5,30,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
32.5,35,5,5,4,33.97621480692855,36.04066674699123,1.0854521033104882,5,5,5,34.01985453583439,36.13199212129591,1.1755614967896773
32.5,40,5,5,3,34.83969940772586,41.84369284528942,2.2607085307004002,5,5,3,34.989384904529736,42.20605033498616,2.613731648423085
32.5,45,6,5,3,31.123180750049226,46.21912685522134,2.1398091391338507,5,5,3,34.93392478224772,47.77563507071435,3.0011534609463637
32.5,50,5,5,2,34.70296200047769,53.11465158044806,3.152589471879363,5,5,0,34.69917219804547,53.30207068821958,3.3135126374324937
37.5,0,5,5,2,38.136927905271335,-1.754451198,2.154767652349066,6,5,4,37.88528197055596,3.565681029634644,3.172954492827938
37.5,5,5,5,4,38.355619621994435,3.921307584077357,1.5006240875234949,5,5,5,38.40413357706764,4.004818354219057,1.4279457473671675
37.5,10,5,5,3,38.18490956387113,9.765653321922535,0.6400041734431897,5,5,3,38.28855018694075,9.694490740196946,0.7302701477283915
37.5,15,5,5,4,38.37257165,14.79424437633556,0.6642553590967841,5,5,5,38.42141641,14.97824938169174,0.5302660612738613
37.5,20,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
37.5,25,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
37.5,30,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
37.5,35,5,5,5,37.753726445068665,36.10556390978259,0.7859553458260085,5,5,5,37.684185791804836,35.962955174301776,0.6998714053382353
37.5,40,6,5,4,34.114048340274344,27.807235294865006,13.208540174923318,5,5,4,38.28078439802803,40.760677791904484,0.4034494616968192
37.5,45,5,5,3,38.14190345245704,47.18101361681784,1.7815064980567428,5,5,4,38.091673232402094,47.13444369874496,1.734463686
37.5,50,5,5,1,37.924238965761035,52.588246826194016,2.1952940836035935,5,5,1,37.959148960638366,52.58196683874296,2.186508243904695
42.5,0,5,5,2,41.50408014610732,-2.008271766,2.889071317411125,5,5,3,41.676510626707966,-1.680321072,2.5207256413647854
42.5,5,5,5,5,41.74683236985933,3.033215145554641,2.7263039416933084,5,5,4,41.59830791744198,2.762508566672185,3.0350354481776756
42.5,10,6,5,6,42.19400409683451,14.571316596182351,4.268572445459836,6,5,5,36.77679379261355,12.60397751191123,6.696301487697588
42.5,15,5,5,5,41.88218507937158,14.622841701555817,1.4446619679862358,5,5,5,41.85739420221434,14.580992807786469,1.4882345075921468
42.5,20,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
42.5,25,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
42.5,30,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
42.5,35,5,5,1,40.518400890113085,38.31468795198391,3.8935921488529206,5,5,2,40.25818237031598,38.502810142978504,4.207535885022636
42.5,40,5,5,3,41.64526885243846,41.441716500714385,1.7892501165422172,5,5,5,41.69457217493588,41.37944361222667,1.7130490830668303
42.5,45,5,5,3,41.801049843726446,47.65254058499124,2.600232796408005,6,5,4,37.48542200559755,47.611422995886734,6.034391247007848
42.5,50,5,5,0,41.464495914196654,53.54787919573666,3.5473958118077475,5,5,0,41.45885375573253,53.55832858655994,3.559269652014995
47.5,0,5,5,1,45.491401273157976,-2.923951635,4.2253333343296084,5,5,2,45.48460765179001,-2.990457179,4.281994514322515
47.5,5,5,5,1,46.04007736394525,2.556719584410904,3.5110575028334776,5,5,2,45.72123350531659,2.186651768246763,3.998016620118038
47.5,10,6,4,3,45.670991939499686,18.77903965435319,8.724012017827505,5,5,4,47.23143516636189,9.821830231498534,1.0434007626227986
47.5,15,5,5,5,49.00016262751065,18.212495166007237,2.953036033437612,5,5,5,48.908196991262045,18.092311980983546,2.8110009213147835
47.5,20,5,5,5,47.94873679911774,21.10993563171992,0.7258713089292845,5,5,5,47.88031793945477,21.10093887,0.7345580336187869
47.5,25,5,5,5,48.04869112917347,25.322964364977587,0.092558572,7,5,7,41.64587716203355,33.36897261792502,10.254766023308326
47.5,30,5,5,5,48.18600238563373,29.247294535094465,1.1559092953851418,5,5,5,48.22853457871366,29.200373499750945,1.2064928006519102
47.5,35,5,5,5,48.96076807576295,32.223187671750566,3.291361154472452,5,5,5,49.134295955539855,32.117881015035934,3.441231343
47.5,40,5,5,5,49.70940711755187,37.223958852666044,3.560537689673428,5,5,5,50.55135668346729,35.91824182,5.108356481613466
47.5,45,5,5,0,45.093290716960816,50.18788144586666,5.653681053295121,5,5,0,45.09912325571585,50.20113963874668,5.661819766217401
47.5,50,5,5,1,44.92330224844394,54.826504582693005,5.448426509125688,5,5,0,44.56795968961989,55.32262586,6.058675941182229
52.5,0,5,5,3,53.390858609862235,1.3030532174848495,0.9487380273504008,5,5,2,52.54651361060981,0.048507560333460376,0.6556631134835402
52.5,5,5,5,5,55.83542348329213,13.160040954021321,8.228048203616346,5,5,5,55.664733835904386,12.807455330018835,7.838893679
52.5,10,6,5,6,52.50612562378475,17.325132827870878,6.950550442834002,5,5,5,55.24568160674335,15.545143337977544,5.5746255054354465
52.5,15,5,5,4,54.617306959936116,18.680339078552443,3.614255785213446,5,5,4,54.63163898493967,18.71434440043543,3.6511363689794853
52.5,20,5,5,1,54.10257016926496,21.776629178381054,1.7030134582762586,5,5,4,54.06086231740257,21.715209379200807,1.6288130967492878
52.5,25,5,5,0,53.69923429455862,25.567727561817627,0.6222654375493255,5,5,0,53.65895448863737,25.54047687052573,0.5763365956804803
52.5,30,5,5,0,53.97307692158175,28.76460402736128,1.8538563316291812,5,5,0,53.91332950817419,28.80992095,1.7860168715467166
52.5,35,5,5,5,54.65158396157201,32.240689954493135,3.5197518028190657,5,5,5,54.666852496594515,32.23773061324438,3.529160582985168
52.5,40,5,5,5,55.65413926832444,35.267372994713604,5.733017301333748,5,5,5,55.61570389281259,35.42238833932839,5.5772200889660395
52.5,45,7,5,7,52.794776921506795,34.99510338237941,10.409372447511771,5,5,5,57.03309012752078,36.573003147401074,9.663595158479723
52.5,50,5,5,3,54.481854461636246,48.24078974959775,2.5635347976156138,5,5,2,52.47341350672896,51.38326316243483,1.1659404273594107
57.5,0,5,3,3,57.43101930436804,-0.768296634,1.3462734475622635,5,5,5,60.509551170411804,4.104938095461833,4.4195591560739675
57.5,5,5,5,5,60.15020590508972,8.051144860621841,3.3514046794241894,5,5,5,60.220516347502475,8.060316671270973,3.4020397369030686
57.5,10,5,5,5,59.751628593541376,12.966003642445838,3.051598221268449,6,5,6,51.61981947046383,15.38506360653822,8.175793469542361
57.5,15,5,5,5,58.568695109723116,16.68666354218836,1.3693714531401104,6,5,6,54.42548174245403,18.070972160343516,4.542705879359654
57.5,20,5,5,5,58.04188381717447,20.915213294092286,0.5184806930982447,5,5,5,58.08985033711862,20.888584829652963,0.48869024076977635
57.5,25,5,5,5,57.707126558842944,25.33591169762119,0.3980663905284966,6,5,6,54.17008755528031,24.72208341908514,3.9879547030830205
57.5,30,5,5,5,58.314586416700465,29.70168068154363,0.7305458238616619,5,5,5,58.36657376809582,29.63478816545723,0.8103152013637108
57.5,35,5,5,5,59.11696230768141,34.172249003214056,1.594234877724602,5,5,5,59.32275800849476,33.86657218227901,1.9612592943052243
57.5,40,5,5,5,60.510964684122655,37.80359711613352,3.5431707048118395,5,5,5,60.641335752760526,37.544872248613466,3.8223215308234364
57.5,45,5,5,5,61.501493668782985,41.548637214680085,5.138399992499405,5,5,5,61.580362223223425,41.28280436393193,5.3911242900250995
57.5,50,5,5,5,62.18838470992402,44.24629261001855,7.388031143535659,5,5,5,62.82549529614253,43.10794243350851,8.689327324188616
62.5,0,6,5,6,66.82105141948756,2.2161152855481965,4.140591551562673,5,5,5,65.68531507513856,4.000414037769925,4.432475073941131
62.5,5,5,5,5,65.01499256690892,7.169839967276227,2.6075908500155283,5,4,4,57.214953397748786,1.8589672605284153,6.868237501184581
62.5,10,5,5,5,64.57165465452105,11.274984795151965,1.712123188885837,5,5,5,64.56407864423969,11.280888626817193,1.7086518221611422
62.5,15,5,5,5,64.21507750193929,15.789811019518027,1.1812495359867234,5,5,5,64.17926309182675,15.760132360089916,1.1377627776313373
62.5,20,5,5,5,63.516989121435266,20.700429811845968,0.5139435759314036,5,5,5,63.547395831525066,20.671662675677346,0.5234153603231181
62.5,25,5,5,5,63.24779553,25.704808892359853,0.3387506136488225,6,5,5,55.21344545141394,19.724878411183777,9.716210562542964
62.5,30,5,5,5,63.67395226506045,30.387770783772954,0.574082534,5,5,5,63.69657230494688,30.334362168162624,0.600172342
62.5,35,5,5,5,64.46779910993469,35.14306117698367,1.3917226605581792,6,5,6,61.80851017550719,39.81202801647976,4.597166212458584
62.5,40,5,5,5,65.07790047169155,39.31478595260606,2.2560540340556527,5,5,5,65.10047267858428,39.29088908029361,2.287360480985478
62.5,45,5,5,5,65.66805394841919,42.54930999685955,3.836839139,5,5,5,65.74723744909275,42.562352764675396,3.8807354900874715
62.5,50,5,5,5,65.93690553303122,45.79049939,5.4125344263523925,5,5,5,65.81620137462016,46.246919302788754,4.962441857093854
67.5,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
67.5,5,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
67.5,10,6,5,6,51.15047170387123,16.74538021641178,18.09835239882624,6,5,6,70.03754572252663,4.605968905246827,6.109409116587948
67.5,15,5,5,5,68.98806622698132,15.06452249461395,0.9493191139574142,5,5,5,68.92425384,15.09041361851331,0.8804760745992505
67.5,20,5,5,5,68.22444484276078,20.241250739105435,0.2017122869939397,5,5,5,68.23525016860016,20.23324764516786,0.21470667420561584
67.5,25,5,5,5,67.90944662311075,25.706976967017294,0.3613107356874838,5,5,5,68.05791497997029,25.723954911443606,0.32667710902255753
67.5,30,5,5,5,68.40741515638807,30.76334911286666,0.4759481654530188,5,5,5,68.44409627694009,30.70467427018656,0.4595961909304141
67.5,35,5,5,5,68.96214572378851,35.63622670998855,0.8939229874876455,5,5,5,69.10567255967717,35.64686055588063,1.0355276101279698
67.5,40,5,5,5,69.00580827075184,40.22359376208022,0.9228259771698359,5,5,5,68.97671425990599,40.380432216660914,0.8769326038341386
67.5,45,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
67.5,50,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
72.5,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
72.5,5,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
72.5,10,5,5,5,74.14299916899151,8.965446431581217,1.7736378455536108,6,5,6,66.85465693757781,8.182363402332685,6.627384253735278
72.5,15,6,5,6,61.11251884177068,22.309213120742573,13.836073520574548,5,5,5,72.92636646061334,14.667295866357113,0.7529966490345833
72.5,20,5,5,5,72.61596424756905,19.624630546861738,0.9140505448230489,5,5,5,72.41364283975649,19.69822233815537,0.9816201088413161
72.5,25,5,5,5,72.00732165095886,25.25271328841148,1.1025603611022043,5,5,5,71.99495614486558,25.251669485061818,1.1149546463565896
72.5,30,5,5,5,72.20153641521492,30.657387996300344,0.9346044049887403,5,5,5,72.37123128578705,30.661561784761936,0.7742857392871462
72.5,35,5,5,5,72.45444738639395,35.60848606157877,0.6783838255782794,5,5,5,72.42007607238766,35.49001926974181,0.6858571398364485
72.5,40,5,5,5,73.71378639516115,41.80135962223427,1.5298831751847966,5,5,5,73.79765806351988,41.76559870684198,1.5334883767811207
72.5,45,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
72.5,50,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
