X,Y,Place_Count,Place_Within_Tolerance,Place_Recognized_as_PRLM,Place_Pos_X,Place_Pos_Y,Place_Euclidean_Distance,Remove_Count,Remove_Within_Tolerance,Remove_Recognized_as_PRLM,Remove_Pos_X,Remove_Pos_Y,Remove_Euclidean_Distance
2.5,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
2.5,5,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
27.5,35,5.0,5.0,5.0,29.441379020425973,33.94328303737134,1.9802328109717333,5.0,5.0,5.0,28.704363375951868,32.99422892689247,2.4805220310234892
27.5,40,5.0,5.0,5.0,30.447255940033422,41.757473296520004,2.7115206432529826,5.0,5.0,5.0,29.307979309502336,39.9980824989448,1.2730874635468672
27.5,45,5.0,5.0,5.0,30.96602284641627,48.99029289587984,4.593940578020711,5.0,5.0,5.0,31.281812413096294,49.30521546005444,5.037324490399827
27.5,50,5.0,5.0,5.0,30.75729863391583,55.25961064605334,5.538686817382429,5.0,5.0,5.0,29.899106472387103,54.06104264440633,4.0792177366680065
32.5,0,5.0,5.0,5.0,33.281644797117124,-1.3254840863701953,1.73501877933252,6.0,5.0,6.0,33.26049647128291,4.368305883208007,3.9715501633490096
32.5,5,5.0,4.0,5.0,33.22283893972716,6.6152607626228885,1.2214532845279251,5.0,5.0,5.0,34.30064497377422,4.266761137231727,1.6509932383682315
32.5,10,5.0,4.0,5.0,32.78465294689376,15.063079629246928,4.673730350865405,5.0,5.0,5.0,33.046319226409636,14.155179210342217,3.755562877551067
32.5,15,5.0,5.0,3.0,33.7865405585527,18.543828188451602,3.217917590156829,5.0,5.0,3.0,33.77965480567736,18.921884510757526,3.586865088345825
32.5,20,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
32.5,25,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
32.5,30,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
32.5,35,5.0,5.0,3.0,34.04814248543613,32.02999817396947,3.500840824735983,5.0,5.0,3.0,34.06054115933867,32.306394243644704,3.239295586163493
32.5,40,5.0,5.0,5.0,34.3340726658946,38.44547680983825,2.3115138428286075,5.0,5.0,5.0,34.619823209960956,39.22601391171518,1.9204441999241513
32.5,45,5.0,5.0,5.0,34.751631690856485,44.82484120613783,1.748912485059909,5.0,5.0,5.0,35.05277272566521,45.25376728255239,1.9582403646524165
32.5,50,5.0,5.0,5.0,34.454142933020606,50.245308341366105,1.3629499595731862,5.0,5.0,5.0,34.30287616052962,50.77115791103056,1.258836467731632
37.5,0,5.0,5.0,5.0,37.403692817384865,1.5643994600241942,1.3567128638979082,5.0,5.0,5.0,37.476698265969425,1.4830784913750283,1.2496255719713527
37.5,5,5.0,5.0,5.0,38.313284356463534,5.352322297855679,0.21854834703979287,5.0,5.0,5.0,38.63202868773084,5.965629126082664,0.7765248436731651
37.5,10,5.0,5.0,5.0,38.91771929653375,13.295110112865705,3.008376208777905,6.0,5.0,6.0,38.8638371680806,16.665456161652084,6.311845065662295
37.5,15,5.0,5.0,5.0,38.19866787303506,19.818252204937913,4.419353787105982,5.0,5.0,3.0,38.14525835541172,20.477325206976737,5.077526915353175
37.5,20,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
37.5,25,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
37.5,30,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
37.5,35,5.0,5.0,3.0,39.39130406021597,30.3457615047802,5.216588247359758,5.0,5.0,2.0,39.05673772829455,31.971100053200825,3.5598738637628147
37.5,40,5.0,5.0,5.0,39.19908154076581,37.186763454796946,3.3960078516812344,5.0,5.0,5.0,38.56607344016498,37.47153586274084,2.9653206664440566
37.5,45,5.0,5.0,5.0,38.53729490949129,44.70332605906089,0.8225456934727806,5.0,5.0,5.0,38.178325927457124,43.338773643414825,2.0627139995630532
37.5,50,5.0,5.0,5.0,38.04229907819315,52.453468847228784,2.0542793634061742,5.0,5.0,5.0,38.1984920020623,51.71581508229823,1.319496117945686
42.5,0,5.0,5.0,5.0,41.85330193217468,-0.8573913284908382,1.7706747372917881,6.0,5.0,6.0,40.41276193235468,3.627183870146506,4.199519515841778
42.5,5,5.0,5.0,5.0,41.86722655828965,5.130266504452459,1.2619376043238735,5.0,5.0,5.0,42.02561807827799,5.092484958272031,1.1175249503308837
42.5,10,5.0,4.0,4.0,43.9094148181586,16.581409111256104,6.2341776481405065,5.0,5.0,5.0,43.38684574825053,15.607498406479527,5.215392615784186
42.5,15,5.0,4.0,4.0,42.56839924775967,22.092781581156622,6.713860636984641,5.0,4.0,0.0,38.286895613873654,14.337445838924666,4.928995351688536
42.5,20,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
42.5,25,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
42.5,30,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
42.5,35,5.0,5.0,5.0,41.96358711219024,33.152335978991985,2.518616247647512,5.0,5.0,5.0,42.92454595926507,32.46065471157389,2.9445771929095343
42.5,40,5.0,5.0,5.0,43.760898795788975,36.335932844275014,4.117454197015175,5.0,5.0,5.0,43.41910299931164,37.126593835367075,3.288923021724058
42.5,45,5.0,5.0,5.0,42.503861032438955,45.78927019275723,0.7119781960242894,6.0,5.0,6.0,41.66854389849726,40.62543433536909,4.984530454957797
42.5,50,5.0,5.0,5.0,42.72080075465211,51.533799051013524,1.1955301567721248,6.0,5.0,6.0,42.123458961567735,52.68864055658789,2.4882741000543547
47.5,0,5.0,5.0,5.0,47.48136447544935,-0.504259026594854,1.0956250724651826,5.0,5.0,5.0,47.176056990358795,-0.609157154896626,1.36823566988436
47.5,5,5.0,5.0,5.0,49.24044203451973,8.221127436361261,3.0429209727315887,5.0,4.0,5.0,48.403496441147524,6.8426638185420785,1.4742418333230212
47.5,10,5.0,5.0,5.0,49.13564301175857,14.692074043860396,4.41525265933723,5.0,5.0,5.0,49.0391440686149,14.471376843353244,4.178289241089896
47.5,15,5.0,5.0,5.0,46.20552152662697,16.874280147481507,2.400531324380483,6.0,5.0,6.0,49.233018452413326,18.499754465305482,3.3003346131400617
47.5,20,5.0,5.0,5.0,45.66848166492064,20.870321738052912,2.47658715798823,5.0,5.0,5.0,44.63612956607973,20.34881806632302,3.464248543814649
47.5,25,5.0,5.0,5.0,46.73487012843937,25.52617483454136,1.3709484509268357,5.0,5.0,5.0,46.3850121902254,25.37393888163848,1.7151858119649097
47.5,30,5.0,5.0,5.0,46.37637820513773,29.20586268499565,2.096863376286118,5.0,5.0,5.0,45.859606700046704,29.454549097801483,2.4317153507233558
47.5,35,5.0,5.0,5.0,46.747077785102434,33.192187880295066,2.58936920416524,5.0,5.0,5.0,47.02824267256692,32.93714440485252,2.6859488921898267
47.5,40,5.0,5.0,5.0,48.19368091220156,38.14179831231538,2.260144016555709,5.0,5.0,5.0,49.17178987653565,37.12678150114748,3.4442260205559467
47.5,45,5.0,5.0,5.0,50.33797338058297,40.824332178885555,5.093649071282804,5.0,5.0,5.0,49.98299685609571,41.75910960575972,4.098995001575077
47.5,50,5.0,4.0,4.0,45.73638930836741,54.60806952919614,4.82643809285367,5.0,4.0,5.0,50.247293347049336,47.75484369573312,3.4070105066296956
52.5,0,5.0,4.0,4.0,54.141164919882655,0.891810928327643,1.151478345266098,5.0,5.0,5.0,55.87921153364947,3.8695696322164475,4.445439256313013
52.5,5,5.0,5.0,5.0,52.999783304019005,7.981574531520634,2.583519004758689,5.0,4.0,4.0,47.488195598621715,3.2000117180251726,6.0276278153312735
52.5,10,5.0,5.0,5.0,53.52614593171239,13.256231908285708,2.887847133943283,5.0,5.0,5.0,53.567071849984174,13.265347927740063,2.9031663507370546
52.5,15,5.0,5.0,5.0,53.14484086353315,17.451413947058153,2.0519039658880502,5.0,5.0,5.0,53.2821298344252,17.732042697888513,2.3391439505432072
52.5,20,5.0,5.0,5.0,53.20332645074168,21.76871771858077,1.372612308184589,5.0,5.0,5.0,53.037922918548006,21.780826676902343,1.3822213555312948
52.5,25,5.0,5.0,5.0,52.40092476730179,25.809793247823297,0.8103312205102481,5.0,5.0,5.0,52.43653656323895,25.89562209522513,0.828145514504625
52.5,30,5.0,5.0,5.0,52.28602237601871,29.554221987272605,1.1738398609500926,5.0,5.0,5.0,52.28530466716943,29.439221587344186,1.2596918843754388
52.5,35,5.0,5.0,5.0,53.580910103208545,32.78819633101304,2.655709497046277,5.0,5.0,5.0,53.432044581172775,33.00796342537905,2.4149725833248104
52.5,40,5.0,5.0,5.0,54.61162592643791,36.81835451353584,3.8875695919415207,5.0,5.0,5.0,54.62861085869237,36.938041848885725,3.7844161237076954
52.5,45,5.0,5.0,5.0,56.036739476615026,38.597019129988254,7.409789974841043,5.0,5.0,5.0,55.53253006862242,39.392026851995546,6.48173926364635
52.5,50,5.0,5.0,5.0,56.06517461080889,48.28786024595758,3.6405212282298254,5.0,5.0,5.0,57.14442594009834,46.44046133290664,5.659975939979585
57.5,0,5.0,2.0,2.0,46.114448293091606,-10.783057132067214,16.392504889066043,5.0,3.0,3.0,51.052722120173996,-7.893292343392126,10.883144003846102
57.5,5,5.0,5.0,5.0,59.28648118085772,4.848721225838134,1.308298849411302,5.0,4.0,4.0,56.56378650974104,1.2245148220028679,4.449115458080107
57.5,10,5.0,4.0,4.0,54.523522276481415,3.7104121612497125,7.58562972726592,5.0,4.0,4.0,49.26855258957694,0.6475449942818307,13.156931329212963
57.5,15,5.0,5.0,5.0,58.155494405088305,14.986076345356173,0.41762713138612945,5.0,5.0,5.0,58.250340675602104,15.138038567765978,0.30203660493158235
57.5,20,5.0,5.0,5.0,57.631787347463465,20.727594507443506,0.5714378787781339,5.0,5.0,5.0,57.63941061932989,20.797766489066138,0.6085727215461461
57.5,25,5.0,5.0,5.0,57.11805596150092,25.741837540678016,1.0397437179231612,5.0,5.0,5.0,57.05551516369805,25.799535681316932,1.1182921505179706
57.5,30,5.0,5.0,5.0,57.61466931167413,30.20464844996049,0.5231712005966163,5.0,5.0,5.0,57.619619914411,30.1775193134174,0.529398415687811
57.5,35,5.0,5.0,5.0,58.76311506236092,35.249930699760384,0.6798840936544471,5.0,5.0,5.0,58.75179548240028,35.23166235222042,0.6731826754584357
57.5,40,5.0,4.0,5.0,58.85489273949953,42.28610876003729,2.0315681880848855,5.0,5.0,5.0,59.628480242712,40.804581674723046,1.5811192819906537
57.5,45,5.0,5.0,5.0,62.327801551388326,41.84506041610351,5.523757905907507,5.0,5.0,5.0,62.08339488078192,42.277186327293144,5.061561025087462
57.5,50,5.0,4.0,4.0,59.229195365092004,53.013466340031314,2.8469788343122504,5.0,5.0,5.0,62.65977938105336,47.40903507648405,5.4532063208338375
62.5,0,5.0,4.0,4.0,63.30730141968105,-3.1706469448097545,3.576659542517433,5.0,5.0,2.0,64.30014180859575,-2.5201595691815535,3.157162059543678
62.5,5,5.0,5.0,5.0,62.41938203349243,0.3606434213609354,5.085111163288933,5.0,5.0,4.0,62.68222994398801,0.9945643997317912,4.425199955686836
62.5,10,5.0,4.0,5.0,63.13914636169686,6.130785841063394,4.269393630540394,5.0,5.0,5.0,63.67404687644593,6.801276161775299,3.644220503779108
62.5,15,5.0,5.0,5.0,63.45967641407994,11.449488360866427,3.966851312284749,5.0,5.0,5.0,63.881568274613656,12.207975928460957,3.286315055068101
62.5,20,5.0,5.0,5.0,64.15419148883454,20.28038811193155,1.0609555593418998,5.0,5.0,5.0,64.13587374333969,20.216657067052978,1.0519738795246716
62.5,25,5.0,5.0,5.0,63.37086499267946,25.911957511480693,0.5791962860902579,5.0,5.0,5.0,63.70323048454454,25.846428036730607,0.7504565340264456
62.5,30,5.0,5.0,5.0,63.88968069673804,31.244400632109055,1.156117654180079,5.0,5.0,5.0,64.0245535260262,30.975154234156417,1.0888533489664827
62.5,35,5.0,5.0,5.0,65.01484500725107,36.46645348390484,2.191792516441079,5.0,5.0,5.0,65.02546807211922,36.197674168229625,2.0841572338504943
62.5,40,5.0,5.0,5.0,65.43653274247704,40.555184221904156,2.341680464836156,5.0,5.0,5.0,65.6766045310362,41.19513640631627,2.696503813089433
62.5,45,5.0,5.0,5.0,65.64986912059378,44.94191886133104,2.5906892638373145,6.0,5.0,6.0,60.59923333964796,43.31408782646651,3.256510937372006
62.5,50,5.0,4.0,4.0,65.86434644507486,50.07910007083551,2.782909993682112,5.0,5.0,5.0,65.99120386860578,50.49053508216821,2.8926210278818454
67.5,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
67.5,5,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
67.5,10,5.0,5.0,5.0,69.25437116741054,6.403881859095948,4.159511147744557,5.0,5.0,5.0,68.6725168977965,6.327710354338526,4.112337359267134
67.5,15,5.0,5.0,5.0,69.30093357665078,12.071760908908676,3.5382788051531002,6.0,5.0,6.0,64.17426375870916,13.814077979831191,4.2339761088415
67.5,20,5.0,5.0,5.0,68.90015151628106,18.48031548039696,2.0797670792207548,5.0,5.0,5.0,68.8338262207554,18.453329849057845,2.0803907322513497
67.5,25,5.0,5.0,5.0,69.27483514523811,25.7148832298166,1.2163013881873233,5.0,5.0,5.0,69.53427820516755,25.650429258710936,1.45597691720617
67.5,30,5.0,5.0,5.0,69.36323148662845,31.37128880466043,1.5934728522532884,5.0,5.0,5.0,69.3909715435041,31.25376008590568,1.5477447497643244
67.5,35,5.0,5.0,5.0,69.90237090503467,36.56562726048714,2.1464453847480685,5.0,5.0,5.0,69.88965828917127,36.56554074516099,2.135734538895196
67.5,40,5.0,5.0,5.0,70.00560910210389,42.33684496438883,2.7171150998990807,5.0,5.0,5.0,70.98351012455682,42.41041222522689,3.5151654233852843
67.5,45,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
67.5,50,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
72.5,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
72.5,5,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
72.5,10,5.0,5.0,1.0,72.86126718128807,3.44597263956621,6.958124020768233,4.0,3.0,2.0,72.16597094812269,3.152003547657883,7.307931502341462
72.5,15,5.0,5.0,5.0,74.93117849117846,11.179230310803907,4.600881593324384,5.0,5.0,5.0,74.72626192972064,11.067682402256882,4.627494314612759
72.5,20,5.0,5.0,5.0,74.01568783175723,18.302991899478034,2.2882148454380355,5.0,5.0,5.0,74.50003131960766,17.916025809652467,2.851353270676057
72.5,25,5.0,5.0,5.0,74.72013779005019,25.309891903190326,1.6226416510922512,5.0,5.0,5.0,74.42692965206848,25.21934547471069,1.339170772921101
72.5,30,5.0,5.0,5.0,73.19427345426115,31.459295299423445,1.0634820240882963,5.0,5.0,5.0,73.44064417196077,31.384515635327585,1.0417818812473765
72.5,35,5.0,5.0,5.0,74.98470671288791,37.17009522876926,2.5856056374699716,5.0,5.0,5.0,74.29547243460595,36.78158261586882,1.8269988687390153
72.5,40,5.0,5.0,3.0,76.83116752130185,42.70767113314713,4.387135412860926,4.0,4.0,3.0,77.72940444088255,42.7137396987766,5.175401131405946
72.5,45,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
72.5,50,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
