X,Y,Place_Count,Place_Within_Tolerance,Place_Recognized_as_PRLM,Place_Pos_X,Place_Pos_Y,Place_Euclidean_Distance,Remove_Count,Remove_Within_Tolerance,Remove_Recognized_as_PRLM,Remove_Pos_X,Remove_Pos_Y,Remove_Euclidean_Distance
2.5,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
2.5,5,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
27.5,40,5.0,5.0,5.0,32.540548036402,33.844667761732396,7.917755213295255,5.0,5.0,5.0,32.473795450665854,33.97113984865053,7.775624057905218
27.5,45,6.0,4.0,5.0,30.95171504224058,37.32341851912539,8.56524647043784,5.0,3.0,5.0,32.381046506773245,35.91800141755209,10.40363668678888
27.5,50,5.0,0.0,5.0,31.658718828454084,38.97395398991365,11.96741438760285,5.0,1.0,5.0,31.364556344997094,39.34380917854021,11.52808239084855
32.5,0,5.0,1.0,5.0,33.90690834156398,12.074074523969903,11.701927920769664,6.0,4.0,5.0,33.05501663272545,13.01121844368631,12.611298669752655
32.5,5,5.0,3.0,5.0,35.24120092010257,14.788222592339029,9.629302405862692,5.0,4.0,5.0,35.33994569002147,14.97286259184251,9.831431986061006
32.5,10,6.0,5.0,5.0,33.8769088818728,21.18905172844968,10.816987778947329,5.0,5.0,5.0,35.08308919245613,16.627536136609354,6.535659804335875
32.5,15,5.0,5.0,5.0,34.733010104021254,18.547578269417833,3.5459795490029076,5.0,5.0,5.0,34.9219008601494,18.743888109099906,3.808006096422754
32.5,20,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
32.5,25,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
32.5,30,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
32.5,35,5.0,5.0,5.0,33.9149322886006,33.51694056926813,2.051835143151624,5.0,5.0,5.0,34.17149291269247,33.18114512055954,2.464023952393101
32.5,40,5.0,5.0,5.0,35.14099059583115,34.36800633556538,6.36793453013224,5.0,5.0,5.0,35.40580078923703,33.56786831950375,7.210737866493731
32.5,45,6.0,1.0,5.0,33.79707300807728,34.76187522770776,10.660938488212361,5.0,0.0,5.0,35.8833139326384,34.51834847811956,11.23197116677486
32.5,50,5.0,2.0,5.0,34.018248359698404,40.94051256019762,9.503950898119571,5.0,0.0,5.0,34.87572951740151,37.732017950412185,12.791832727473029
37.5,0,5.0,0.0,5.0,34.473441101869206,10.814968398675665,11.02830432056644,6.0,2.0,5.0,36.43047870578244,13.803500361994042,13.507076786108097
37.5,5,5.0,5.0,5.0,37.351206998680404,12.826172736869836,7.463828272184056,5.0,5.0,5.0,37.34361124202805,13.30653513046369,7.942633173100897
37.5,10,5.0,5.0,5.0,37.66138067730769,17.05291073200992,6.667353906785796,5.0,5.0,5.0,38.157982098940856,16.385986956780037,5.986267766358126
37.5,15,5.0,5.0,5.0,38.18692946222852,18.430482299105535,3.031728829660612,5.0,5.0,5.0,38.45788654210353,18.505645417904443,3.1261983684292463
37.5,20,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
37.5,25,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
37.5,30,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
37.5,35,5.0,5.0,5.0,38.45379628131544,32.864239002298056,2.560323347965835,5.0,5.0,5.0,38.36479918655662,33.12798875038828,2.2873901563929215
37.5,40,6.0,5.0,5.0,35.196173201328094,31.888488380729555,8.993221898833637,5.0,5.0,5.0,38.34914267630189,33.796565377870095,6.608132934641884
37.5,45,5.0,0.0,5.0,37.96043223401153,34.64986374912688,10.751042208718156,5.0,2.0,5.0,37.843364860142124,35.138328196852726,10.264880407998804
37.5,50,5.0,1.0,5.0,38.53166937196495,37.94196421653228,12.465512184778243,5.0,0.0,5.0,38.083361018869056,37.497750124558216,12.90226060440691
42.5,0,5.0,3.0,5.0,41.892642853046304,9.140644685567366,8.823637617198319,5.0,2.0,5.0,41.28600905639513,9.329475460200758,9.111865623340153
42.5,5,5.0,5.0,5.0,40.64744189337546,14.01974754696695,8.961868613175074,5.0,4.0,5.0,40.81235371855915,13.50473646641841,8.42140598113418
42.5,10,6.0,5.0,5.0,38.3878440712703,17.53233488032348,8.548369104205866,6.0,5.0,5.0,39.601706527471656,18.22121984232704,8.567936568506134
42.5,15,5.0,5.0,5.0,41.93439315214556,16.42640823156085,1.5531108078888112,5.0,5.0,5.0,41.60863335480441,17.2041110932866,2.3407245261503364
42.5,20,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
42.5,25,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
42.5,30,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
42.5,35,5.0,5.0,5.0,40.936078410250204,33.736188808736394,2.7296198135929677,5.0,5.0,5.0,40.99320687385123,34.16049420348239,2.444371472585225
42.5,40,5.0,5.0,5.0,41.05927958307895,34.065293056770244,6.65530253832549,5.0,5.0,5.0,41.24957498715333,33.82303056463974,6.832320226821316
42.5,45,5.0,0.0,5.0,40.9733602896223,34.13461853941977,11.464354142739142,6.0,0.0,5.0,37.967877453512045,34.86961663002278,11.714420845729537
42.5,50,5.0,0.0,5.0,40.72905003987004,37.71849874158977,12.901235517596772,5.0,0.0,5.0,40.79526522831756,38.01110867357051,12.601445578420035
47.5,0,5.0,4.0,5.0,44.79359528809851,8.788503493329145,9.016612610979783,5.0,4.0,5.0,45.98323310299709,7.908904143891263,7.8015603271649905
47.5,5,5.0,3.0,5.0,45.26256841982265,12.72399201224827,7.854417672091561,5.0,5.0,5.0,44.86943446542193,12.933157169356349,8.196646302691647
47.5,10,6.0,3.0,5.0,40.07813440284608,25.459519691093778,17.06280929346756,5.0,5.0,5.0,44.33771084084619,15.67405418407454,6.4784617968805245
47.5,15,5.0,5.0,5.0,43.57874880832942,19.960076457630826,6.421527048733933,5.0,5.0,5.0,43.75463545453268,19.775851539131935,6.166868713174273
47.5,20,5.0,5.0,5.0,45.163163217941936,21.317067632604772,3.076690320331329,5.0,5.0,5.0,45.56464632955065,20.86746415536217,2.5780886274155663
47.5,25,5.0,5.0,5.0,44.501551205425166,26.586157798590705,3.7889053894673377,7.0,5.0,5.0,42.06617387462854,34.32764523929545,10.775430721318285
47.5,30,5.0,4.0,5.0,46.82755248874436,32.55074837729269,2.4989680372761534,5.0,5.0,5.0,44.84270824012352,29.83372516321226,3.3061483329908534
47.5,35,5.0,4.0,4.0,47.2869546860285,29.53076626945957,5.925280353391267,5.0,4.0,5.0,45.66397725981932,30.781969232654255,5.221150731288009
47.5,40,5.0,5.0,5.0,43.85604724421323,33.62230042815285,7.996771003321728,5.0,5.0,5.0,44.34017501737537,34.07294567565846,7.359884531916059
47.5,45,5.0,0.0,5.0,43.417732173229,34.685354161652064,11.69304354917237,5.0,0.0,5.0,43.316414714368804,34.54456191892956,11.862681995099656
47.5,50,5.0,1.0,5.0,44.52097053052516,40.23373947109679,10.77786180487135,5.0,2.0,5.0,44.68802646062349,39.908706641140796,11.032171126983513
52.5,0,5.0,5.0,5.0,49.25121991085595,8.916215095397597,9.345535175990168,5.0,5.0,5.0,49.32854920619068,7.968569741916861,8.456186435290107
52.5,5,5.0,5.0,5.0,48.897105650552774,12.277667777364337,8.060188271275749,5.0,5.0,5.0,48.11610009083675,13.320845463766043,9.358367975529736
52.5,10,6.0,5.0,5.0,45.464943199493455,18.789990344318543,11.34398652699833,5.0,5.0,5.0,46.44417895558546,16.978406366492607,9.358172048962446
52.5,15,5.0,5.0,5.0,45.0649842310131,20.1701577992814,9.34429686161101,5.0,5.0,5.0,45.347264413259076,20.109068008851356,9.070845086865194
52.5,20,5.0,5.0,5.0,46.09239757785186,22.71586166771872,7.380359542116183,5.0,5.0,5.0,46.204115353232034,22.802659448379035,7.302465165025796
52.5,25,5.0,5.0,5.0,45.991320058532466,25.747979006088922,7.117191854861123,5.0,5.0,5.0,46.45118265432602,25.892895798489057,6.667062198922656
52.5,30,5.0,5.0,5.0,45.565366665355356,28.11288614739609,7.874108791622769,5.0,5.0,5.0,45.86778472575639,28.21737952657461,7.554387460543595
52.5,35,5.0,5.0,5.0,46.13445272308151,30.35374528430854,8.601368235497471,5.0,5.0,5.0,46.09724206425801,30.37702398786189,8.617940979440059
52.5,40,5.0,5.0,5.0,46.68372497259376,32.94517769133116,9.835799961423756,5.0,5.0,5.0,46.753537369302606,33.26831572583474,9.546649072277381
52.5,45,7.0,5.0,5.0,47.03688533418762,33.37928689715235,13.463242661103688,5.0,4.0,5.0,47.79221101264956,36.026513427721014,10.771948498527696
52.5,50,5.0,2.0,5.0,48.300126580591005,41.860692083595765,9.795844248124459,5.0,4.0,5.0,48.73941732296339,42.30676165631802,9.193214245894415
57.5,0,5.0,5.0,5.0,52.31960964885218,6.900497848262752,8.698815142702568,5.0,4.0,4.0,56.13113824983914,6.7612191838545765,6.658943316794788
57.5,5,5.0,4.0,5.0,55.652291023034174,10.41259519045557,5.578296315121436,5.0,5.0,5.0,55.38723461497684,7.336795254755353,3.333207448243015
57.5,10,5.0,5.0,5.0,50.225414617197444,14.271463158666801,8.77481178943241,6.0,5.0,5.0,48.78911049936726,16.139255686172007,10.937628587781298
57.5,15,5.0,5.0,5.0,49.908341154243075,17.005724731437873,8.347552129721558,6.0,5.0,5.0,48.01491644692273,20.164960852402775,11.154091724451641
57.5,20,5.0,5.0,5.0,51.702707581496156,23.43377691603315,7.080194394513642,5.0,5.0,5.0,50.58405668685216,22.07905267025126,7.701209109998876
57.5,25,5.0,3.0,5.0,48.78580815065835,25.07625093858048,9.319816696754959,6.0,5.0,5.0,48.80422501079324,24.262944850379373,9.365058839283433
57.5,30,5.0,5.0,5.0,49.804872082103486,28.12947614955806,8.600257306016598,5.0,4.0,5.0,48.908682091322575,27.56433986492234,9.618798953094041
57.5,35,5.0,5.0,5.0,52.16732501716257,33.57878461511412,6.205921199155704,5.0,5.0,5.0,51.55700167514849,33.10889305452753,6.932531868992876
57.5,40,5.0,5.0,5.0,50.261658463311434,36.695545680031984,8.669635508745854,5.0,4.0,5.0,50.133071820279284,36.40539405266408,8.912284852680573
57.5,45,5.0,5.0,5.0,51.96995052943505,39.343260428863644,8.617517086965513,5.0,5.0,5.0,51.81872785732533,39.53303747069803,8.595093312499538
57.5,50,5.0,4.0,5.0,53.43490641990186,45.322806000244,6.894997971154976,5.0,3.0,5.0,52.15517965134434,42.593712470690775,9.812187012488048
62.5,0,6.0,2.0,5.0,57.451592769040296,11.041477660780464,12.047636741355024,5.0,2.0,5.0,57.65225129456464,12.759865214395973,13.507191938948976
62.5,5,5.0,3.0,5.0,58.714459494731365,16.230293385304694,11.684529101984662,5.0,4.0,5.0,55.76959392744034,12.25113257373776,10.033587131806359
62.5,10,5.0,5.0,5.0,55.982314214321036,11.291017737907833,7.173239404405988,5.0,4.0,5.0,57.32769092699563,10.720203970684661,5.7811834962342115
62.5,15,5.0,4.0,5.0,54.42888407974566,18.739088035671806,9.291811460229644,5.0,3.0,5.0,56.46574645627119,15.624394112768446,6.638047363519141
62.5,20,5.0,5.0,5.0,55.05739977982337,21.626353638350878,8.135561538571363,5.0,4.0,5.0,55.589413267702845,21.611172051849366,7.6076179453583945
62.5,25,5.0,2.0,5.0,52.39260303511389,26.84276976317553,10.80416282518853,6.0,2.0,5.0,52.22716418620016,26.669647303923387,10.946714708541935
62.5,30,5.0,4.0,5.0,54.43705008177559,29.705358694704795,8.69075530829666,5.0,3.0,5.0,54.34097323199196,29.674796337989186,8.78899711423751
62.5,35,5.0,3.0,5.0,54.84520848927239,33.022200422521045,8.590431520956312,6.0,3.0,5.0,54.310925899012574,39.49715715636793,9.697139800818844
62.5,40,5.0,3.0,5.0,57.31015629341571,36.880492598926914,6.7756344716109025,5.0,4.0,5.0,60.349476133256054,44.29005647933219,4.764233511691305
62.5,45,5.0,5.0,4.0,59.905988088542266,44.144892510236396,3.431764400624639,5.0,4.0,5.0,57.95456052005136,39.08685018342782,8.14440961938307
62.5,50,5.0,2.0,5.0,59.76940865307714,40.561563063665645,10.386899444513052,5.0,2.0,5.0,57.743390717841365,38.7787381789269,12.796366254356714
67.5,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
67.5,5,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
67.5,10,6.0,1.0,4.0,51.98472670875558,19.715579517386143,18.61402844620798,6.0,2.0,5.0,59.36725518855666,11.069383869840605,8.758362101842629
67.5,15,5.0,3.0,5.0,59.3630462107594,19.100969131239296,9.488494824033562,5.0,3.0,5.0,59.21143603884076,21.296915738650245,10.666779482128602
67.5,20,5.0,3.0,5.0,63.49877506680938,22.597272460405147,5.098948631930888,5.0,4.0,5.0,62.36051340912029,21.85214002102228,5.920339261186183
67.5,25,5.0,1.0,5.0,55.636528091814526,27.400728490533474,12.62303634229739,5.0,1.0,5.0,55.36869920658266,29.69247252917042,13.435450878409386
67.5,30,5.0,1.0,5.0,62.744260651238825,25.959881635644603,6.956909878771949,5.0,1.0,5.0,57.92359699676408,29.17597276640236,10.24975222885205
67.5,35,5.0,2.0,5.0,56.68202508029094,34.402633970035126,11.461452362804325,5.0,4.0,5.0,59.1213819504225,36.297863823331696,9.02339966561642
67.5,40,5.0,3.0,5.0,63.68987006752714,33.65602768349478,8.05794071876195,5.0,2.0,5.0,58.78787107626979,37.126334472706034,9.870796881547385
67.5,45,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
67.5,50,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
72.5,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
72.5,5,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
72.5,10,5.0,0.0,1.0,52.33412778341325,12.216311436410686,20.845153780906617,6.0,0.0,1.0,53.432073224054896,13.720267313582651,19.946215648528003
72.5,15,6.0,0.0,5.0,52.14974970284345,26.677093765299873,23.792558317778127,5.0,1.0,5.0,61.60122217394504,20.090742127971556,12.418733961402838
72.5,20,5.0,2.0,5.0,59.8346380987698,21.37546096000521,13.301178536321652,5.0,3.0,5.0,63.777009975327964,19.838383980321332,9.339890553625022
72.5,25,5.0,0.0,5.0,58.686687864349665,25.11318788426388,14.416165506452058,5.0,0.0,5.0,65.4316960434052,24.907494921694695,7.684103514586718
72.5,30,5.0,1.0,5.0,59.13276440100204,34.168561201685826,14.466710884260022,5.0,1.0,5.0,59.12472202439731,32.30637771383297,14.1047038424479
72.5,35,5.0,2.0,5.0,62.84959123979085,34.89693779304363,10.262745799026703,5.0,0.0,5.0,63.719210546345394,35.15696462187283,9.383937178435222
72.5,40,5.0,0.0,1.0,53.09010623759118,38.77459687594789,20.07580094787168,5.0,0.0,1.0,52.70747154632693,38.98050336262857,20.441873383752636
72.5,45,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
72.5,50,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
