X,Y,Place_Count,Place_Within_Tolerance,Place_Recognized_as_PRMM,Place_Pos_X,Place_Pos_Y,Place_Euclidean_Distance,Remove_Count,Remove_Within_Tolerance,Remove_Recognized_as_PRMM,Remove_Pos_X,Remove_Pos_Y,Remove_Euclidean_Distance
2.5,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
2.5,5,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
27.5,40,5.0,5.0,No Data,28.683299186400813,39.53805865211718,1.0407597359841991,5.0,5.0,No Data,28.721537731028143,39.59475037072865,1.0172197975527506
27.5,45,5.0,5.0,No Data,27.57012868732532,44.30164894544564,1.219482942494998,5.0,5.0,No Data,27.639452224765954,44.41048646694988,1.0914400053884619
27.5,50,5.0,5.0,No Data,29.35202756967907,43.90221363984781,6.617310678622874,5.0,5.0,No Data,29.376659641975976,43.92841462702935,6.596307837047776
32.5,0,5.0,5.0,No Data,30.17749878524978,4.4438496334713555,4.989362004138698,5.0,5.0,No Data,30.240639131156684,4.384964487573155,4.904680065558975
32.5,5,5.0,5.0,No Data,31.431418304483024,8.528528785987032,3.54568149152794,5.0,5.0,No Data,31.400482577504494,8.586286029758577,3.6112017574209903
32.5,10,6.0,5.0,No Data,31.833619734350986,16.42894952759394,6.16051551280414,5.0,5.0,No Data,32.58689045330544,13.272021678419316,2.917497202778367
32.5,15,5.0,5.0,No Data,33.304183062472305,16.91759412481623,1.5312683143973513,5.0,5.0,No Data,33.32621877562196,16.911688251522616,1.5285209531555008
32.5,20,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
32.5,25,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
32.5,30,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
32.5,35,5.0,5.0,No Data,33.420795574668134,34.277040718880194,1.167881564106466,5.0,5.0,No Data,33.49775209104185,34.32525893093316,1.145982151460963
32.5,40,5.0,5.0,No Data,33.002377475577234,37.91018350577051,2.4917295864944666,5.0,5.0,No Data,33.05252306729396,37.93490222782758,2.4655549244558728
32.5,45,5.0,5.0,No Data,31.74828045255436,42.225654985014465,3.450161156976606,5.0,5.0,No Data,31.875161645481075,42.367546507808356,3.270474457476456
32.5,50,5.0,5.0,No Data,30.575434576388112,46.04146264455608,5.036891745600333,5.0,5.0,No Data,30.798434698102977,46.2967135905085,4.704695760324355
37.5,0,5.0,5.0,No Data,35.390303440742755,5.652228988352695,5.910022401763205,5.0,5.0,No Data,33.92769879348798,5.618138689380337,6.681097869322798
37.5,5,5.0,5.0,No Data,36.29010069365936,10.116875892727272,5.0521929581602505,6.0,5.0,No Data,36.30198861994952,11.311413668058671,6.1788070432488755
37.5,10,5.0,5.0,No Data,39.02630232309708,13.900725658379159,3.6212036851037848,5.0,5.0,No Data,38.99323339354804,13.917187994839129,3.628839661157521
37.5,15,5.0,5.0,No Data,37.698727265461166,17.472133623285494,2.1106296596595393,5.0,5.0,No Data,37.70146977437446,17.51515370260547,2.1523711404826944
37.5,20,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
37.5,25,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
37.5,30,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
37.5,35,6.0,5.0,No Data,34.4885523690997,38.110509220594594,4.515463899275877,5.0,5.0,No Data,37.87911787637975,33.53170486580534,1.8813068917617974
37.5,40,5.0,5.0,No Data,39.1651438940618,37.16221116883848,3.4084905794576272,6.0,6.0,No Data,38.001786994232695,36.77621410829418,3.625116547564782
37.5,45,5.0,5.0,No Data,37.62684781823729,41.22541097516423,4.201317235509128,6.0,6.0,No Data,41.14755522738479,43.63823158269796,3.5201449998776027
37.5,50,5.0,5.0,No Data,40.54443155859062,45.103642359415836,5.83323665743196,5.0,5.0,No Data,38.94198424524418,45.07483122158475,5.391322656625917
42.5,0,5.0,5.0,No Data,45.59489069192813,4.6795704729112515,4.95370598615657,5.0,5.0,No Data,45.6562193909589,4.739063409954817,5.036042975424556
42.5,5,5.0,5.0,No Data,44.440537146013284,8.70452665183459,3.566081355287139,5.0,5.0,No Data,44.46628392160575,8.750843110659208,3.6186850245207385
42.5,10,5.0,5.0,No Data,43.12646130706572,13.111848548679806,2.7119776458791827,5.0,5.0,No Data,43.176377156901054,13.188289182695758,2.7893350527382803
42.5,15,5.0,5.0,No Data,42.35306861651947,16.923617546176168,1.6968550081382978,5.0,5.0,No Data,42.34127097951988,16.968972849854985,1.7427981897227238
42.5,20,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
42.5,25,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
42.5,30,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
42.5,35,5.0,5.0,No Data,42.61842596919435,34.0732509360428,1.4114448717033603,5.0,5.0,No Data,42.70604832407569,33.96804526979456,1.4851573224144674
42.5,40,5.0,5.0,No Data,43.32640317109504,37.720330272157526,2.6892170321856215,6.0,5.0,No Data,40.844857132005735,36.86318818975773,4.19460452678612
42.5,45,7.0,5.0,No Data,37.551025118446766,47.400083365129554,5.898428240097247,6.0,5.0,No Data,42.25877783750578,39.104398537585304,6.351555124552529
42.5,50,5.0,5.0,No Data,45.97409629520867,46.22103598514811,5.071900013955241,5.0,5.0,No Data,45.961280873775955,46.221216368378805,5.064500062053638
47.5,0,6.0,5.0,No Data,47.99510917317795,3.4927081048268476,3.094486307485151,5.0,5.0,No Data,47.106076800025804,6.836866140881999,6.513150469863264
47.5,5,5.0,5.0,No Data,48.63119609782768,7.133386309934343,1.8129526728006864,5.0,5.0,No Data,48.636699149303176,7.120384493048958,1.802156702616637
47.5,10,5.0,5.0,No Data,47.58864723028878,11.435353127096933,1.1547457524843885,7.0,5.0,No Data,45.50170446887482,25.11754591563145,14.945142938285503
47.5,15,5.0,5.0,No Data,46.72936997666066,15.549989757653965,1.3788123832778367,6.0,5.0,No Data,38.52104178884981,22.27807550694936,11.792555409675142
47.5,20,5.0,5.0,No Data,46.516277581496134,20.03558836263606,1.625106931964173,6.0,5.0,No Data,46.03828552286473,22.349165072654163,2.8372365191650952
47.5,25,5.0,5.0,No Data,46.331679709062946,26.208941758251683,1.94456766906761,6.0,5.0,No Data,42.670902204539374,32.50406036968659,8.941072452945846
47.5,30,5.0,5.0,No Data,46.682970858516114,31.091382856594283,1.5766996677259226,5.0,5.0,No Data,46.75720896442162,30.94722570692562,1.4500150825249731
47.5,35,5.0,5.0,No Data,47.00671489637674,35.16947205466586,1.117325132351591,5.0,5.0,No Data,47.071296107402326,35.039001618447664,1.0902071042370878
47.5,40,7.0,5.0,No Data,40.42038857054807,46.918632622866696,10.073182366028657,6.0,5.0,No Data,42.209695593618754,53.49304925124785,14.357006118806112
47.5,45,5.0,5.0,No Data,48.981244907083706,44.132156871639616,1.5440268081842392,7.0,5.0,No Data,42.645902262431456,36.58882620549446,10.362623498319882
47.5,50,5.0,5.0,No Data,47.03328322316096,43.69497764598141,6.789345288750518,5.0,5.0,No Data,47.097286337696474,43.71420787988204,6.760565875871749
52.5,0,5.0,5.0,No Data,51.144925777827105,4.961419670744989,4.962747689220587,5.0,5.0,No Data,51.27667486508069,4.979798980678472,4.929409016408771
52.5,5,5.0,5.0,No Data,50.29980496357787,10.193819444459212,5.5517382060106515,5.0,5.0,No Data,49.86796868367661,10.809763910679411,6.301711830842833
52.5,10,5.0,5.0,No Data,51.24615927456805,9.876900108045803,1.9262292003374248,5.0,5.0,No Data,51.290181616341236,9.93515648840058,1.8685614980795537
52.5,15,5.0,5.0,No Data,50.33189370448086,13.22200939332557,3.522223097144011,5.0,5.0,No Data,50.37999262155921,13.303582446037101,3.4341529813530625
52.5,20,6.0,5.0,No Data,46.88432116124798,20.246500406732725,6.2175739281204265,5.0,5.0,No Data,50.34813151686152,17.177251834389548,4.237792572488229
52.5,25,5.0,5.0,No Data,49.93018385445011,22.258654790210226,4.462710401052027,5.0,5.0,No Data,49.931224453189614,22.358728356875616,4.392091947277055
52.5,30,6.0,5.0,No Data,46.697152263647354,30.395298213286296,6.402849462677888,5.0,5.0,No Data,50.334136833957174,33.68802121536845,4.296636191951267
52.5,35,7.0,6.0,No Data,47.05820759701246,32.863219981393804,6.5527481489522845,5.0,5.0,No Data,50.49555345513536,37.403193399899536,3.2857153867093305
52.5,40,5.0,5.0,No Data,51.66586533631342,41.02953478602358,1.566223572929859,5.0,5.0,No Data,51.777710399912884,40.97726111935787,1.4428028924357101
52.5,45,5.0,5.0,No Data,50.004549302718964,40.84027599150291,5.511161225455345,6.0,5.0,No Data,44.97916179946238,40.21051581330811,9.63736266845013
52.5,50,5.0,5.0,No Data,51.00680337314894,45.76204529160321,5.088427654570773,5.0,5.0,No Data,51.13281151192147,45.71494389763202,5.081297199531253
57.5,0,5.0,5.0,No Data,55.11886025477529,2.748924924635435,3.795344843638326,7.0,5.0,No Data,49.08613393297212,7.369209862028891,11.393843406652449
57.5,5,5.0,5.0,No Data,54.73223883861774,6.249518927417344,3.473254618964051,5.0,5.0,No Data,54.730777531145314,6.21961969636171,3.4674827312186194
57.5,10,5.0,5.0,No Data,53.561184048144334,9.963708231300302,4.55973691700021,6.0,5.0,No Data,49.87971007964942,14.122539189820513,9.023882999815928
57.5,15,6.0,5.0,No Data,47.349495244761435,22.727905135023672,13.010439891114878,5.0,5.0,No Data,52.810656266841804,14.12701297285597,5.440372514706773
57.5,20,5.0,5.0,No Data,54.11940049717079,15.36757091841954,6.416425396048872,5.0,5.0,No Data,54.2495383138295,15.569714227813089,6.177193200609667
57.5,25,6.0,5.0,No Data,49.36702000746491,23.068849903877037,9.038760994775352,6.0,5.0,No Data,52.2342156069405,26.19792225859902,5.919806287086441
57.5,30,5.0,5.0,No Data,54.10163840795409,35.52935776030954,6.50363025194357,5.0,5.0,No Data,53.94147012973811,33.144624293632845,4.9826030541334525
57.5,35,6.0,5.0,No Data,49.91188229067625,27.904739604453336,11.100639622057438,5.0,5.0,No Data,53.10063318322574,36.67465871757417,5.159304547606339
57.5,40,6.0,6.0,No Data,53.15074179947823,40.045781711083485,4.961917707059934,6.0,5.0,No Data,41.598801496312355,37.376929859229314,16.77583098192524
57.5,45,5.0,5.0,No Data,54.963623770190324,45.03278483688523,3.1578003152410656,6.0,5.0,No Data,49.2744286351911,43.72303621470417,8.983480252804508
57.5,50,5.0,5.0,No Data,55.23041992277018,47.952146944583276,3.771799888719878,5.0,5.0,No Data,55.53663309021722,47.958843771104945,3.5397872320299753
62.5,0,6.0,5.0,No Data,62.03138927935353,-1.80234568836186,2.4479083731477043,5.0,5.0,No Data,62.766201526251805,1.3506399573023855,1.0075404455884172
62.5,5,5.0,5.0,No Data,61.499179154242974,5.24661623769728,1.6081523431405318,5.0,5.0,No Data,61.62974446345315,5.248905357307714,1.477998962718506
62.5,10,6.0,5.0,No Data,49.86251269193999,18.411466689129067,15.473030367128299,5.0,5.0,No Data,58.61561487685155,9.046960392540647,4.68406085699886
62.5,15,5.0,5.0,No Data,57.15855436551126,12.56414791104085,6.583527420618777,5.0,5.0,No Data,57.36573290504681,12.618372407159368,6.373324970650348
62.5,20,5.0,5.0,No Data,55.62432721223797,17.78964312348173,7.918310845911009,5.0,5.0,No Data,55.946169346124954,17.880998438511998,7.5843695776973625
62.5,25,5.0,5.0,No Data,54.67847638737207,26.60420529948782,8.507183456430473,5.0,5.0,No Data,54.89452152761753,26.081126567400542,8.233699676424388
62.5,30,6.0,5.0,No Data,54.676484435543955,26.486959988344967,9.288029747876914,5.0,5.0,No Data,55.27132136794182,32.966766703786064,8.238719587151214
62.5,35,6.0,5.0,No Data,52.4253480666275,31.560127022665466,11.344285714875012,6.0,5.0,No Data,55.70684280928368,37.641243136111285,7.725408988643024
62.5,40,6.0,5.0,No Data,53.36898651629452,43.9333443316763,10.352639546813506,5.0,5.0,No Data,58.22953311587753,42.54041199140012,5.320038642929494
62.5,45,6.0,5.0,No Data,53.915652575393324,41.165781542344206,10.113399209120162,6.0,5.0,No Data,53.07442048118143,44.7801805940393,10.044721040634228
62.5,50,5.0,5.0,No Data,60.871795804531374,49.28391797484543,2.492094104077356,5.0,5.0,No Data,61.43305395802927,49.16662257222595,2.073627012310658
67.5,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
67.5,5,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
67.5,10,5.0,3.0,No Data,78.41175215880001,12.254762305776804,10.477231303901204,5.0,3.0,No Data,76.30186304184804,11.641749117667858,8.295329904739276
67.5,15,5.0,5.0,No Data,61.308103762155234,12.308032787020567,7.462581038205858,5.0,5.0,No Data,62.016708246257906,12.519099873932122,6.730974973770473
67.5,20,5.0,5.0,No Data,58.94574542654912,16.685239486455934,9.879262243129922,5.0,5.0,No Data,59.55443501153538,16.861923141613932,9.249036102638977
67.5,25,6.0,1.0,No Data,49.98652855674169,25.727701739435417,18.116435525670138,5.0,1.0,No Data,57.91425645253789,26.328531581110223,10.22797841764368
67.5,30,6.0,2.0,No Data,55.2260549351177,30.8172844864784,12.88070603174619,5.0,3.0,No Data,58.1884838004042,33.21500187059752,10.30351342534756
67.5,35,6.0,5.0,No Data,54.09564928087292,27.92798582425114,15.87302223607423,5.0,5.0,No Data,60.817055711235376,38.80910146088072,8.04134629796704
67.5,40,5.0,2.0,No Data,81.38912175416232,37.72017496470042,13.556630083349207,5.0,4.0,No Data,77.94075833795614,38.825286028834384,9.965954482990456
67.5,45,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
67.5,50,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
72.5,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
72.5,5,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
72.5,10,5.0,0.0,No Data,59.936270045591826,3.0785812544448583,15.062767300876327,5.0,0.0,No Data,59.79761904477435,2.963694441184791,15.239815597375708
72.5,15,5.0,5.0,No Data,68.22235310764782,12.685432065507424,5.582142803390838,5.0,5.0,No Data,69.6557426369221,13.103105801758778,4.13988305885933
72.5,20,5.0,0.0,No Data,60.73163484291514,17.86460348988046,12.62555710147148,5.0,1.0,No Data,60.78194843492874,18.687911247460793,12.436464218431441
72.5,25,5.0,0.0,No Data,60.287578240968244,22.089207263356442,13.233272455304546,6.0,0.0,No Data,57.58052631013493,28.590579898620074,15.84404821060238
72.5,30,7.0,0.0,No Data,43.88532357128922,32.09617035764014,29.263873850131425,6.0,0.0,No Data,54.153959908850375,34.65073729065429,19.4170338272767
72.5,35,6.0,1.0,No Data,54.12765378887957,36.11225053808405,18.985710984411842,5.0,1.0,No Data,62.635793651804455,38.516988997560276,10.918572933700066
72.5,40,6.0,0.0,No Data,55.958834624823425,41.72592853597252,17.19237147404797,5.0,0.0,No Data,61.2034936566328,46.61117821114671,13.42034269116849
72.5,45,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
72.5,50,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
