X,Y,Place_Count,Place_Within_Tolerance,Place_Recognized_as_PRLM,Place_Pos_X,Place_Pos_Y,Place_Euclidean_Distance,Remove_Count,Remove_Within_Tolerance,Remove_Recognized_as_PRLM,Remove_Pos_X,Remove_Pos_Y,Remove_Euclidean_Distance
2.5,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
2.5,5,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
12.5,30,5.0,5.0,5.0,12.896282476934795,31.177717410441772,0.8039559687620216,5.0,5.0,5.0,12.850107831818452,31.031035891921498,0.6787137781212614
12.5,35,5.0,5.0,5.0,11.781428301735811,36.464751817287805,1.694794310788478,5.0,5.0,5.0,11.823394094757813,36.40262222525105,1.6232602883908036
12.5,40,5.0,5.0,5.0,10.957974331720676,40.02437149826279,2.1747116440771697,5.0,5.0,5.0,11.130203545744516,40.052791596707976,2.000162929991972
12.5,45,5.0,4.0,4.0,12.520455796628521,47.00413482728638,1.7056142669943242,5.0,5.0,5.0,11.32193891375139,45.02336642594953,1.8175131569079803
12.5,50,5.0,5.0,5.0,7.155108600388528,45.15743925298055,7.92629654626696,5.0,5.0,5.0,7.783277709931061,45.84427474378479,7.001583286645461
17.5,0,5.0,5.0,5.0,12.758463212216165,6.042923444148449,7.770109410540385,5.0,4.0,5.0,12.231257695501661,6.457116686405989,8.433907682050258
17.5,5,5.0,4.0,4.0,16.888956835440887,7.205629963874981,2.1741492848625916,5.0,5.0,5.0,16.054957640301144,8.676488007366306,3.8623272667367137
17.5,10,5.0,5.0,5.0,16.766628335178076,12.31448617052573,2.33305321278454,5.0,5.0,5.0,16.619244712431993,12.532824319586425,2.596454467130111
17.5,15,5.0,5.0,5.0,18.02638742260806,16.65731412663344,1.2594671986924852,5.0,5.0,5.0,18.16241100203756,16.496415228820254,1.098190096096437
17.5,20,5.0,5.0,5.0,18.458119100258,21.35234277045674,1.0174507567498392,5.0,5.0,5.0,18.411184587809732,21.40118786169803,1.0484335849741695
17.5,25,5.0,5.0,5.0,18.96350538096028,25.497450844749658,0.8689868871794216,5.0,5.0,5.0,18.82381258949475,25.431260575059376,0.7244873278837501
17.5,30,5.0,5.0,5.0,18.438248561733467,29.95912848741876,0.5556795660454212,7.0,5.0,7.0,23.949682791518164,29.517862732916996,5.91582242121587
17.5,35,5.0,5.0,5.0,17.30623688337376,34.28605020860024,1.367824558587751,6.0,5.0,6.0,20.12483006272898,32.43073623555069,3.593948258642953
17.5,40,5.0,5.0,5.0,16.899607860716134,39.0134457056668,1.833977671398521,5.0,5.0,5.0,16.743277880785367,38.7315496316768,2.1504468234123038
17.5,45,5.0,5.0,5.0,16.204943654330965,42.28559574605047,3.6456484211014386,5.0,5.0,5.0,15.933045269525556,41.799787183879964,4.20205010980123
17.5,50,5.0,4.0,4.0,14.87625838399489,47.93214210036359,4.05990549391991,5.0,4.0,5.0,12.305598833041932,43.9529797050337,8.66828446506876
22.5,0,6.0,4.0,4.0,23.2842916935235,4.751397802846174,4.355298642678395,5.0,4.0,4.0,20.786763320777716,2.092867357061312,2.866507251465291
22.5,5,5.0,5.0,5.0,20.35758570034377,8.850260593605723,4.407395416200763,5.0,4.0,4.0,21.781581410222163,6.580184057349217,1.7694807111390176
22.5,10,5.0,5.0,5.0,21.85533601780329,12.519190109303835,2.4576727096887776,5.0,5.0,5.0,22.051747335656792,12.29218335849218,2.1631438949957493
22.5,15,5.0,5.0,5.0,22.55689308328569,17.661505422126442,2.325805644779938,5.0,5.0,5.0,22.75871788208829,17.395885829475965,2.024854001726856
22.5,20,5.0,5.0,5.0,25.328528627009778,20.63226145139236,2.240599300009925,5.0,5.0,5.0,25.08359984278215,20.76761014245009,2.0173759077369633
22.5,25,5.0,5.0,5.0,25.423040186221375,26.286754810652006,2.4865336919120784,5.0,5.0,5.0,25.16083441717868,25.882205415994186,2.116497237948189
22.5,30,5.0,5.0,5.0,24.855020499786118,29.702723256426605,1.8884628171605145,6.0,5.0,6.0,27.757822584399246,28.91588807843488,4.888547782672414
22.5,35,5.0,5.0,5.0,22.93291174905863,33.74470056505222,1.6637111236452924,5.0,5.0,5.0,23.199043202812224,34.03310241593298,1.3704811422823573
22.5,40,5.0,5.0,5.0,21.42046691003244,37.16122051006969,3.6483590811060815,5.0,5.0,5.0,21.602456602230763,37.45273524848411,3.305904678560809
22.5,45,5.0,5.0,5.0,22.369854161661138,44.51550964151846,1.1469246442074374,5.0,4.0,4.0,25.342488997820567,49.16098704297279,4.378787553964627
22.5,50,5.0,3.0,3.0,21.229571201181052,48.295155123305086,2.815825961667396,5.0,5.0,4.0,23.182326752117703,51.7118677175623,1.3144484023712644
27.5,0,5.0,5.0,5.0,30.42584169274854,-3.7190298254542653,4.7303220062390245,5.0,5.0,4.0,30.24399465660353,-3.5586159198251295,4.501927708019914
27.5,5,5.0,4.0,5.0,28.470039036137308,5.070994857764094,0.4951497469282357,5.0,5.0,5.0,30.085546080814918,2.421822506159832,3.579376261844455
27.5,10,5.0,5.0,5.0,27.588820817968855,13.433661978961073,3.076427986925103,5.0,5.0,5.0,26.53545585582932,14.769675709381337,4.6413213834226195
27.5,15,5.0,5.0,5.0,29.750848138426004,16.737666955610557,2.124771154801621,5.0,5.0,5.0,29.920944358203155,16.845787651249275,2.325110812020964
27.5,20,5.0,5.0,5.0,29.529266134416655,22.492479234993862,2.5340226975839872,6.0,5.0,6.0,27.05157965035997,22.46006767399415,2.311506878850894
27.5,25,5.0,5.0,5.0,31.23978552986361,26.199949662006883,3.2400883684377857,5.0,5.0,5.0,30.909917601843592,26.11604778558426,2.8997174621660227
27.5,30,5.0,5.0,5.0,30.455286220278005,30.528475624289705,2.3587876473875458,5.0,5.0,5.0,30.168000435121844,30.33833982006405,2.0689194709929777
27.5,35,5.0,5.0,5.0,28.9917123927465,33.50595495021219,2.093455908779399,5.0,5.0,5.0,29.12836234193707,33.41007592636658,2.2399390449608463
27.5,40,5.0,5.0,5.0,29.637760681975625,40.38941003169468,1.537797146069286,5.0,5.0,5.0,29.307979309502336,39.9980824989448,1.2730874635468672
27.5,45,5.0,5.0,5.0,30.977122555146572,49.46639591378891,4.9813060461100225,6.0,5.0,6.0,31.72528059366749,38.11945852286296,8.133200082571118
27.5,50,5.0,5.0,5.0,30.91912396083935,55.567053751888594,5.886077164078343,5.0,5.0,5.0,30.111411996520907,54.33337046230683,4.417825416819466
32.5,0,5.0,5.0,5.0,33.517936072693075,-1.5178525448093843,1.9628624364661782,5.0,5.0,5.0,32.73591569085657,-0.1163704329495342,0.631819442712028
32.5,5,5.0,4.0,5.0,33.41479026208572,6.142160939274008,0.8061611308467254,5.0,5.0,5.0,34.31062646216466,4.4787909699056625,1.5212634577944333
32.5,10,5.0,5.0,5.0,33.11057001064741,13.036131819780149,2.6361530108061793,5.0,4.0,5.0,33.85623611267257,14.484591990273918,4.154008279375471
32.5,15,5.0,5.0,4.0,33.40578587160489,18.41626706135309,3.031727557792217,5.0,5.0,3.0,33.79070700107913,18.824407249853216,3.493371032997638
32.5,20,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
32.5,25,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
32.5,30,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
32.5,35,5.0,5.0,4.0,34.27486876646118,33.08829658103186,2.5931234671096917,5.0,5.0,2.0,34.03608015941951,32.01421570728778,3.5128024911223834
32.5,40,5.0,5.0,5.0,34.13256607692038,37.816827285631085,2.781901144085964,5.0,5.0,5.0,34.55728053169279,39.481429064688996,1.7226256445464134
32.5,45,5.0,5.0,5.0,34.49183411047771,43.46012156529608,2.3875364986777927,6.0,5.0,6.0,31.07614880726158,42.22429686788018,3.765775356245295
32.5,50,5.0,5.0,5.0,34.58915345027502,51.01475998264526,1.6110579861469898,5.0,5.0,5.0,34.306929695593745,50.89282457373733,1.3036699546224828
37.5,0,5.0,5.0,5.0,37.642846784720845,1.913668217170052,1.5811959188888753,5.0,5.0,5.0,37.68416696668604,1.9192467974346692,1.5751279132535831
37.5,5,5.0,5.0,5.0,38.61190692559502,6.193165405491553,0.9440127440563104,5.0,5.0,5.0,38.84129614015385,6.355423266479229,1.2092781257993692
37.5,10,5.0,5.0,5.0,38.81035404592602,12.332752248833192,2.0591585965955175,5.0,5.0,5.0,38.79749389106959,13.746260311502516,3.418180188406736
37.5,15,5.0,5.0,5.0,38.24477433099304,19.894181786000733,4.496513041517306,5.0,5.0,4.0,38.40565103210214,20.30887710749844,4.91838357694348
37.5,20,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
37.5,25,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
37.5,30,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
37.5,35,5.0,5.0,2.0,39.38338947970318,29.921557952372446,5.626758909516773,5.0,5.0,1.0,39.02692802026096,31.699294697643722,3.815024939582015
37.5,40,5.0,5.0,5.0,39.24172177741877,37.009417413019285,3.577649912466156,5.0,5.0,5.0,38.95160158950997,37.3846511306519,3.1332976352614095
37.5,45,5.0,5.0,5.0,38.66457474415157,43.83047933977157,1.667974743399219,5.0,5.0,5.0,38.16321109044391,43.61268305134227,1.7884343759037595
37.5,50,5.0,5.0,5.0,37.86107681882012,51.92803157024582,1.5465978036234975,5.0,5.0,5.0,38.084581860852346,52.11507665603201,1.7151459573694365
42.5,0,5.0,5.0,5.0,41.37318962734871,-0.9736154482189668,2.2065116049279894,6.0,5.0,6.0,41.747897233066254,7.639304614515901,7.364490015887123
42.5,5,5.0,5.0,5.0,41.97308280932461,5.340754478940116,1.1284734761638735,5.0,5.0,5.0,42.06333227121257,5.00382917727234,1.1097888541024352
42.5,10,5.0,4.0,4.0,43.814581610698,16.445748849739907,6.087832621917191,5.0,5.0,5.0,43.40186284470814,15.584584851449454,5.193365118966165
42.5,15,5.0,5.0,3.0,42.37733464118156,19.693588096829053,4.353980244106341,5.0,4.0,2.0,43.304468969048074,20.968583434915736,5.572336047917562
42.5,20,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
42.5,25,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
42.5,30,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
42.5,35,5.0,5.0,5.0,42.85044877106666,32.180733937229924,3.2289239382130512,5.0,5.0,4.0,43.365049002367996,31.388406763843722,4.020339695353
42.5,40,5.0,5.0,5.0,43.82929133665316,36.12016837458887,4.341523303586726,5.0,5.0,5.0,43.537356249471884,36.89886133168953,3.528349821615043
42.5,45,5.0,5.0,5.0,42.827002627989344,44.69680445911675,0.75432853177035,5.0,5.0,5.0,43.00275899294782,44.70946476768147,0.6973483494823305
42.5,50,6.0,6.0,6.0,42.724861468341324,49.790132021539414,0.716008288420343,5.0,5.0,5.0,43.481751128294,50.575298139736056,0.4200754238808353
47.5,0,5.0,5.0,5.0,45.89269735711012,-2.7304776782338296,3.830414527336292,5.0,4.0,4.0,42.44255015998991,-3.0695885243432697,6.636624384465696
47.5,5,5.0,5.0,5.0,51.13425610571973,10.814897168151537,6.207078334994089,5.0,4.0,5.0,48.632538948756014,6.989126143340523,1.6759831835046806
47.5,10,5.0,5.0,5.0,49.31146122071432,14.89179385298643,4.652295165509311,5.0,5.0,5.0,49.27192062574321,14.693162828180485,4.45024100721669
47.5,15,5.0,4.0,4.0,44.445293474015756,14.169647749140399,3.856247716662808,5.0,5.0,5.0,46.13255701029711,16.624908488430922,2.317592009556722
47.5,20,5.0,5.0,5.0,45.911484172507244,21.27865647958144,2.3583126884060053,6.0,5.0,6.0,43.93636326116598,22.874967272476898,4.843690111144617
47.5,25,5.0,5.0,5.0,46.552230216891516,25.48869765333246,1.5503091869721901,5.0,5.0,5.0,46.287476319110276,25.60515105085243,1.8240967757912125
47.5,30,5.0,5.0,5.0,46.01496489780369,29.38444140263967,2.3192090552736455,5.0,5.0,5.0,45.75334536934363,29.67173814648143,2.457061920845973
47.5,35,5.0,5.0,5.0,46.69285606785586,33.1996068252133,2.6118545459917875,5.0,5.0,5.0,46.98408170985431,32.995950461521296,2.6504203088833567
47.5,40,5.0,5.0,5.0,48.57589299039379,37.918228766908975,2.5269868602159535,5.0,5.0,5.0,49.17178987653565,37.12678150114748,3.4442260205559467
47.5,45,5.0,5.0,5.0,50.08550873694749,41.38003365890761,4.483567143247724,5.0,5.0,5.0,49.954771850542755,41.87157310701138,3.986223144372517
47.5,50,5.0,3.0,4.0,48.470907922952335,50.21360303001537,0.4151102476791736,5.0,5.0,5.0,49.04033222094528,49.40324430552009,1.3703089433503697
52.5,0,5.0,4.0,5.0,59.50179268838242,9.75480790500248,11.335580292359253,5.0,5.0,5.0,55.91568771359215,3.922782017800462,4.509777205739999
52.5,5,5.0,4.0,4.0,51.59161447610647,5.748440905969709,1.548107862406412,5.0,5.0,5.0,52.456468323488686,7.190442387395285,1.9025816569217706
52.5,10,5.0,5.0,5.0,53.59619473266516,13.240785990223667,2.8837951132103177,5.0,5.0,5.0,53.66710497958623,13.319921018314886,2.974482612332527
52.5,15,5.0,5.0,5.0,53.51570218030241,17.933766125215868,2.567640761477277,5.0,5.0,5.0,53.36818589312391,17.78319178362488,2.3982340900770716
52.5,20,5.0,5.0,5.0,53.21353797971095,21.89766693922142,1.501964424902835,5.0,5.0,5.0,53.006726302059725,21.671558003562364,1.274974407253323
52.5,25,5.0,5.0,5.0,52.37244484291879,25.794231911759578,0.8274994301176775,6.0,5.0,5.0,46.963561146711385,19.51069037764887,8.5052836300777
52.5,30,5.0,5.0,5.0,52.30776318724327,29.49258968936199,1.2045881617130054,5.0,5.0,5.0,52.27875517526419,29.438082538369663,1.2648036468735793
52.5,35,5.0,5.0,5.0,53.41366770985529,33.03014795744602,2.390520055511589,5.0,5.0,5.0,53.39604710594322,32.99952208246672,2.4186645326506664
52.5,40,5.0,5.0,5.0,54.803924846449114,36.43520036571435,4.3154369445489795,5.0,5.0,5.0,54.61068894040975,36.96956567089595,3.748341067855466
52.5,45,5.0,5.0,5.0,56.24593583737254,38.28543467452111,7.779071413952397,5.0,5.0,5.0,55.75033552469121,39.03123155669906,6.898223675543296
52.5,50,5.0,5.0,5.0,55.92330430608126,48.230356555108855,3.5606740770107144,5.0,5.0,5.0,56.55280384937002,47.291490608227626,4.645932098186701
57.5,0,5.0,2.0,2.0,46.671953159647124,-10.43729894969142,15.749517551667484,5.0,3.0,1.0,50.41698286872722,-8.637652665456427,11.862036837780549
57.5,5,5.0,5.0,5.0,59.264452073702024,5.139409440784574,1.1932544035121557,6.0,4.0,5.0,53.348752924817575,5.944042080760204,4.782293440920105
57.5,10,5.0,4.0,4.0,50.397860938460795,1.8036746561334513,11.542086273325562,7.0,4.0,6.0,42.087172197096926,7.639693369111309,16.248998336573052
57.5,15,5.0,5.0,5.0,58.2623533821167,15.204394178312086,0.25420514975691394,5.0,5.0,5.0,58.302620484822725,15.287499643665996,0.231757181215758
57.5,20,5.0,5.0,5.0,57.81728854498429,20.823723267094365,0.5093792043990673,5.0,5.0,5.0,57.760591937787375,20.85850740874556,0.570461985209794
57.5,25,5.0,5.0,5.0,57.304745434721305,25.8858172172478,0.9319056777222723,5.0,5.0,5.0,57.23834149299529,25.88883402135118,0.9906634560353766
57.5,30,5.0,5.0,5.0,57.66504436580906,30.20141368895788,0.478145298677882,5.0,5.0,5.0,57.668056561692595,30.127740308192323,0.5105883603060642
57.5,35,5.0,5.0,5.0,58.769933063784855,35.21251236623355,0.6956737186120397,5.0,5.0,5.0,58.706731565842986,35.27106662638364,0.6202797818907005
57.5,40,5.0,5.0,5.0,59.60680854440858,40.87371692674289,1.579518824258016,5.0,5.0,5.0,59.59518324369323,40.82627136667371,1.5547604993267838
57.5,45,5.0,5.0,5.0,62.31857716991319,41.5513485782413,5.710386248295119,5.0,5.0,5.0,62.11538283137715,42.13743866644249,5.173741947347478
57.5,50,5.0,5.0,5.0,64.15653359842857,44.46024091624842,8.483061782275518,5.0,4.0,5.0,62.87826582245358,46.39477397139131,6.23487448231899
62.5,0,5.0,4.0,4.0,62.81113260502576,-3.6098964378176612,4.020287777498269,5.0,4.0,2.0,63.79370070443332,-3.013345238072876,3.483123078733518
62.5,5,5.0,5.0,5.0,62.70034616072172,0.7692394195892918,4.647974477590813,5.0,5.0,4.0,63.14865344493116,1.7515891278356286,3.6487352671618782
62.5,10,5.0,4.0,4.0,63.164273973481464,5.67240048805249,4.728036409444563,5.0,5.0,5.0,63.71899019330116,6.7559038653281815,3.6962934810608714
62.5,15,5.0,5.0,5.0,63.42736966074809,11.71560054756025,3.6989147354212766,5.0,5.0,5.0,63.6666990946963,12.234014047091978,3.216304543717917
62.5,20,5.0,5.0,5.0,64.05481092453894,20.280095791130613,0.9623101999477602,5.0,5.0,5.0,64.12604018230869,20.082438437430064,1.0740594963659582
62.5,25,6.0,5.0,6.0,52.8849786498989,29.12817711060806,10.874096088920828,5.0,5.0,5.0,63.56519618978191,25.942592711031097,0.7147127710148182
62.5,30,5.0,5.0,5.0,63.904661346509535,31.058323641524716,1.0396489309170185,5.0,5.0,5.0,64.00570471464138,30.889733874769103,1.0296311466831147
62.5,35,5.0,5.0,5.0,64.82283828252164,36.44371306476715,2.0143258696863744,5.0,5.0,5.0,65.02692835006876,36.067689478409314,2.0393288371121523
62.5,40,5.0,5.0,5.0,65.71002248439395,41.295626837788475,2.7594138510939104,5.0,5.0,5.0,65.957929479993,40.78169112377589,2.8833052260526193
62.5,45,5.0,5.0,5.0,65.16626466607792,46.03035641109301,2.160277499602345,5.0,5.0,5.0,64.83765337993418,46.79730559499353,2.229776265591889
62.5,50,5.0,5.0,4.0,66.29802642242683,49.77596878318629,3.2583412893830097,5.0,5.0,4.0,66.00279018030047,50.635082981824894,2.9122937419141777
67.5,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
67.5,5,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
67.5,10,5.0,5.0,5.0,68.96498389758871,5.840656170899911,4.640669487804623,5.0,5.0,5.0,68.43339976106762,6.3799845392297545,4.033817014381262
67.5,15,5.0,5.0,5.0,69.56497808053584,12.347037784971409,3.3862573828406437,5.0,5.0,5.0,69.42070250907264,12.168403173792646,3.4910561674977716
67.5,20,5.0,5.0,5.0,69.03626459487383,18.589447754844418,2.038305871073372,5.0,5.0,5.0,69.15019880044984,18.71489855986715,1.9855690327974236
67.5,25,5.0,5.0,5.0,69.24751279087343,25.72106818366202,1.1915831417816254,5.0,5.0,5.0,69.35349492264187,25.76805002057634,1.3064112441093008
67.5,30,5.0,5.0,5.0,69.2634298776803,31.13386524058304,1.3755461721131745,5.0,5.0,5.0,69.29224066186697,31.067988325233777,1.3666185270431659
67.5,35,5.0,5.0,5.0,69.76653180501499,36.61917269009501,2.064875372849427,5.0,5.0,5.0,70.03292245343928,36.56117108139487,2.254885250135246
67.5,40,6.0,5.0,5.0,64.1095408997683,48.09198399179548,8.665470648537209,5.0,5.0,5.0,70.54184373456947,42.57718988994911,3.2715067844882766
67.5,45,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
67.5,50,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
72.5,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
72.5,5,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
72.5,10,5.0,5.0,0.0,73.03598847531092,2.8815131231137268,7.518759365294525,8.0,3.0,3.0,58.60815439828117,5.21091843048377,15.392860568430748
72.5,15,4.0,4.0,4.0,74.04559800704193,11.98703242191609,3.5415396764646916,5.0,5.0,5.0,74.756920604046,11.215473006504824,4.500627961451819
72.5,20,5.0,5.0,5.0,73.83314460489237,18.2890522833553,2.234636720831881,5.0,5.0,5.0,74.08904191809776,18.203294351236234,2.409091036691047
72.5,25,5.0,5.0,5.0,74.52651463603588,25.326706936919678,1.4283962615185966,5.0,5.0,5.0,75.21188367907038,25.23254578135856,2.1185121168557646
72.5,30,5.0,5.0,5.0,73.40349233738985,31.353786617611426,1.0009078433047698,5.0,5.0,5.0,73.21253559527123,31.348255855042083,0.9549101668872563
72.5,35,5.0,5.0,5.0,74.77369657002964,36.93592273167066,2.27163351934058,5.0,5.0,5.0,74.36327661725396,36.7540682377534,1.851855449054603
72.5,40,5.0,5.0,4.0,77.70547437883802,43.401042388378684,5.496967315800517,4.0,4.0,4.0,76.79379331438759,43.24775199714537,4.66409696368546
72.5,45,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
72.5,50,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
